subscription_id,customer_id,plan_type,monthly_fee,start_date,end_date,status
2406,1615,Standard,499,2023-01-26,2024-01-14,Active
2407,749,Basic,299,2023-03-21,2023-07-17,Active
2408,1938,Basic,299,2022-08-11,2022-10-28,Active
2409,968,Basic,299,2022-10-05,2023-04-25,Active
2410,1019,Standard,499,2022-06-12,2022-12-14,Cancelled
2411,1749,Premium,699,2022-10-12,2023-03-07,Active
2412,1243,Premium,699,2023-05-27,2024-02-02,Active
2413,1745,Basic,299,2023-05-15,2023-07-14,Active
2414,218,Basic,299,2024-09-02,2025-03-16,Cancelled
2415,1245,Standard,499,2022-05-25,2022-10-22,Active
2416,1013,Basic,299,2023-03-03,2023-12-09,Active
2417,631,Premium,699,2022-06-12,2023-01-01,Active
2418,1401,Premium,699,2023-03-16,2024-02-22,Active
2419,266,Premium,699,2022-10-16,2023-05-08,Cancelled
2420,1653,Premium,699,2024-06-03,2024-09-06,Active
2421,1988,Standard,499,2022-03-06,2022-04-14,Active
2422,855,Basic,299,2022-08-03,2023-02-16,Active
2423,1864,Standard,499,2023-10-12,2024-07-11,Cancelled
2424,1137,Standard,499,2023-08-15,2024-03-01,Active
2425,1848,Basic,299,2024-09-15,2025-03-28,Cancelled
2426,1173,Basic,299,2023-12-27,2024-11-24,Active
2427,1666,Basic,299,2023-05-16,2024-03-29,Active
2428,40,Standard,499,2023-06-08,2023-08-25,Active
2429,304,Premium,699,2022-11-26,2023-02-05,Active
2430,948,Premium,699,2024-07-11,2024-12-24,Active
2431,798,Basic,299,2024-03-21,2024-09-08,Cancelled
2432,746,Basic,299,2023-05-01,2023-10-04,Active
2433,7,Standard,499,2022-12-31,2023-12-13,Active
2434,300,Standard,499,2024-09-06,2025-03-18,Active
2435,644,Premium,699,2024-06-23,2025-04-23,Active
2436,1661,Premium,699,2022-07-12,2023-06-12,Active
2437,606,Premium,699,2022-03-04,2022-07-11,Active
2438,1033,Standard,499,2022-09-12,2023-04-22,Active
2439,1677,Basic,299,2022-11-02,2023-04-14,Active
2440,607,Basic,299,2022-01-30,2023-01-28,Active
2441,864,Basic,299,2023-01-13,2023-10-08,Cancelled
2442,303,Standard,499,2023-10-03,2024-05-15,Active
2443,1217,Standard,499,2024-02-16,2024-08-24,Active
2444,561,Standard,499,2022-10-10,2023-02-18,Cancelled
2445,929,Standard,499,2022-06-16,2023-05-12,Active
2446,1959,Basic,299,2022-05-07,2022-07-02,Cancelled
2447,1132,Standard,499,2023-01-13,2023-04-25,Active
2448,1476,Standard,499,2023-07-18,2023-08-30,Active
2449,1324,Standard,499,2023-02-10,2023-06-11,Active
2450,1713,Basic,299,2023-10-22,2024-04-13,Active
2451,1550,Premium,699,2022-02-10,2022-11-28,Active
2452,1469,Premium,699,2022-05-16,2023-02-24,Active
2453,140,Basic,299,2022-06-05,2022-08-26,Active
2454,1926,Premium,699,2022-08-29,2022-11-14,Cancelled
2455,1992,Standard,499,2022-12-13,2023-02-22,Active
2456,1538,Basic,299,2023-05-20,2024-01-10,Active
2457,1075,Standard,499,2023-10-20,2024-06-08,Active
2458,1123,Basic,299,2024-04-13,2024-08-27,Active
2459,237,Standard,499,2022-08-21,2023-01-20,Active
2460,1400,Premium,699,2022-01-25,2022-03-22,Active
2461,1429,Basic,299,2023-05-06,2023-06-26,Active
2462,1554,Basic,299,2024-08-30,2024-12-16,Cancelled
2463,282,Premium,699,2022-11-24,2023-06-07,Active
2464,1300,Premium,699,2023-02-10,2023-03-21,Active
2465,594,Standard,499,2022-01-25,2022-09-24,Active
2466,83,Basic,299,2023-08-27,2023-10-14,Active
2467,1194,Standard,499,2022-01-08,2022-08-04,Cancelled
2468,1192,Standard,499,2023-06-06,2023-09-28,Active
2469,312,Premium,699,2022-01-08,2022-12-25,Cancelled
2470,577,Standard,499,2023-07-24,2024-03-01,Active
2471,328,Basic,299,2024-02-12,2025-01-18,Active
2472,401,Standard,499,2024-07-08,2024-12-18,Active
2473,1333,Standard,499,2023-04-08,2023-05-22,Active
2474,1982,Premium,699,2023-11-19,2024-09-06,Cancelled
2475,420,Basic,299,2022-04-26,2022-06-16,Active
2476,219,Premium,699,2024-08-13,2024-12-26,Active
2477,1168,Premium,699,2024-02-05,2024-08-05,Cancelled
2478,1381,Basic,299,2024-06-26,2025-05-25,Cancelled
2479,740,Standard,499,2022-02-25,2023-02-21,Active
2480,1161,Standard,499,2022-08-11,2023-05-29,Active
2481,26,Basic,299,2024-04-29,2024-08-29,Cancelled
2482,423,Standard,499,2024-08-27,2025-04-12,Cancelled
2483,938,Standard,499,2023-09-09,2024-01-01,Cancelled
2484,984,Premium,699,2023-09-04,2024-02-27,Cancelled
2485,1367,Basic,299,2022-03-21,2023-03-01,Active
2486,1,Basic,299,2023-09-27,2023-11-21,Cancelled
2487,1940,Standard,499,2024-08-10,2024-09-09,Active
2488,782,Premium,699,2023-08-05,2023-11-24,Active
2489,754,Basic,299,2023-10-24,2024-02-28,Cancelled
2490,1520,Standard,499,2022-03-19,2022-09-08,Active
2491,46,Standard,499,2024-02-28,2024-04-15,Cancelled
2492,619,Basic,299,2022-09-27,2023-06-17,Cancelled
2493,1818,Basic,299,2022-05-04,2023-04-24,Cancelled
2494,1397,Basic,299,2024-06-20,2025-03-20,Active
2495,231,Basic,299,2024-01-13,2024-06-11,Active
2496,1816,Premium,699,2023-12-13,2024-10-23,Active
2497,47,Premium,699,2023-07-31,2024-05-01,Active
2498,1417,Basic,299,2022-08-09,2022-10-11,Active
2499,773,Basic,299,2022-02-08,2022-11-19,Active
2500,954,Standard,499,2022-06-29,2022-08-04,Active
2501,91,Premium,699,2022-03-06,2022-08-26,Cancelled
2502,1473,Standard,499,2022-07-27,2023-01-09,Active
2503,557,Basic,299,2022-08-29,2023-05-15,Cancelled
2504,1332,Basic,299,2024-06-13,2025-04-27,Cancelled
2505,892,Premium,699,2024-09-01,2025-06-08,Cancelled
2506,1466,Premium,699,2022-02-18,2022-08-13,Active
2507,1225,Standard,499,2023-04-13,2024-01-09,Active
2508,765,Premium,699,2024-07-12,2025-02-17,Cancelled
2509,1108,Basic,299,2022-11-25,2023-11-17,Active
2510,357,Premium,699,2023-02-16,2023-09-24,Active
2511,712,Standard,499,2022-06-01,2023-03-11,Active
2512,836,Standard,499,2024-09-11,2025-05-20,Active
2513,519,Basic,299,2022-12-07,2023-07-08,Active
2514,924,Premium,699,2024-06-01,2024-09-23,Cancelled
2515,704,Premium,699,2024-07-29,2025-07-14,Active
2516,700,Premium,699,2023-10-10,2024-01-29,Cancelled
2517,1175,Basic,299,2024-09-27,2025-02-09,Cancelled
2518,812,Basic,299,2024-04-23,2024-12-23,Cancelled
2519,1027,Premium,699,2022-02-12,2022-12-05,Active
2520,9,Standard,499,2024-08-14,2025-06-21,Active
2521,338,Premium,699,2022-08-21,2023-03-10,Active
2522,667,Premium,699,2024-05-06,2024-12-13,Active
2523,809,Premium,699,2023-11-04,2024-06-22,Active
2524,720,Premium,699,2023-02-22,2023-05-17,Active
2525,1319,Standard,499,2022-06-09,2022-10-13,Cancelled
2526,1830,Premium,699,2024-03-30,2024-06-23,Active
2527,1876,Basic,299,2023-12-13,2024-06-16,Active
2528,832,Standard,499,2024-04-25,2024-09-09,Active
2529,198,Basic,299,2022-01-25,2022-03-04,Active
2530,248,Basic,299,2022-07-10,2022-09-14,Active
2531,927,Basic,299,2023-03-09,2023-10-08,Active
2532,22,Premium,699,2023-09-04,2024-03-05,Active
2533,768,Basic,299,2022-11-08,2023-07-15,Active
2534,1884,Standard,499,2023-10-13,2024-09-21,Active
2535,1391,Standard,499,2024-09-27,2024-11-12,Active
2536,720,Basic,299,2022-09-19,2023-06-18,Cancelled
2537,786,Premium,699,2024-02-28,2024-05-18,Active
2538,1203,Premium,699,2024-06-20,2025-01-15,Cancelled
2539,1403,Standard,499,2022-01-28,2022-09-09,Active
2540,999,Basic,299,2023-05-02,2023-10-08,Active
2541,170,Basic,299,2024-01-12,2024-12-30,Cancelled
2542,932,Standard,499,2024-02-07,2024-08-27,Active
2543,962,Basic,299,2022-11-27,2023-06-03,Active
2544,1442,Standard,499,2022-08-10,2023-07-20,Active
2545,22,Premium,699,2022-05-12,2023-04-10,Cancelled
2546,1600,Basic,299,2024-08-15,2025-05-31,Active
2547,1029,Basic,299,2023-04-20,2023-10-07,Active
2548,795,Premium,699,2023-11-01,2023-12-25,Active
2549,241,Premium,699,2023-06-14,2024-03-21,Active
2550,926,Standard,499,2024-05-24,2024-09-14,Active
2551,1232,Standard,499,2023-03-13,2023-06-07,Active
2552,1984,Basic,299,2022-07-23,2023-04-25,Active
2553,12,Standard,499,2024-03-05,2025-03-04,Cancelled
2554,1583,Standard,499,2022-02-14,2022-08-17,Active
2555,697,Premium,699,2023-08-21,2024-05-29,Active
2556,911,Premium,699,2024-08-28,2024-11-25,Active
2557,286,Basic,299,2024-01-29,2025-01-02,Active
2558,898,Standard,499,2023-01-11,2023-09-18,Active
2559,1076,Premium,699,2023-01-13,2024-01-03,Active
2560,858,Standard,499,2022-02-04,2022-07-26,Active
2561,1438,Standard,499,2022-03-10,2022-05-12,Active
2562,1798,Premium,699,2023-01-02,2023-10-02,Active
2563,1883,Basic,299,2024-07-17,2024-10-25,Active
2564,332,Basic,299,2023-08-08,2023-12-11,Active
2565,914,Premium,699,2023-07-14,2024-02-20,Active
2566,979,Basic,299,2024-09-21,2025-01-23,Active
2567,238,Premium,699,2022-02-10,2022-07-08,Active
2568,616,Basic,299,2024-02-04,2024-09-21,Active
2569,123,Premium,699,2024-03-18,2024-04-23,Active
2570,1364,Standard,499,2023-08-23,2024-06-19,Active
2571,1804,Basic,299,2022-11-24,2023-04-27,Cancelled
2572,1641,Basic,299,2022-07-13,2023-04-12,Active
2573,439,Basic,299,2022-06-26,2023-02-09,Active
2574,1285,Premium,699,2024-05-29,2024-08-03,Active
2575,261,Premium,699,2022-05-29,2022-08-01,Active
2576,149,Premium,699,2022-06-18,2022-11-21,Active
2577,847,Premium,699,2023-01-06,2023-05-31,Cancelled
2578,833,Basic,299,2024-02-10,2024-10-18,Active
2579,657,Standard,499,2022-01-29,2022-06-06,Active
2580,1907,Standard,499,2023-02-05,2023-10-23,Active
2581,1776,Basic,299,2024-02-06,2024-05-11,Active
2582,1945,Premium,699,2024-06-29,2025-02-22,Active
2583,1548,Premium,699,2022-06-11,2022-11-11,Active
2584,590,Standard,499,2024-03-02,2024-05-09,Active
2585,64,Standard,499,2022-03-09,2023-01-20,Active
2586,1827,Basic,299,2024-03-02,2025-02-23,Active
2587,569,Standard,499,2022-10-15,2023-07-09,Active
2588,1879,Standard,499,2022-11-07,2023-09-07,Active
2589,1883,Standard,499,2024-05-25,2025-02-19,Active
2590,791,Premium,699,2023-08-27,2024-07-08,Cancelled
2591,1240,Premium,699,2023-11-08,2024-09-26,Active
2592,691,Basic,299,2023-12-10,2024-09-15,Cancelled
2593,1092,Premium,699,2023-09-24,2024-09-11,Active
2594,1289,Standard,499,2024-08-14,2025-01-29,Cancelled
2595,1218,Premium,699,2022-08-22,2023-02-28,Cancelled
2596,664,Basic,299,2023-08-03,2023-12-08,Active
2597,628,Basic,299,2024-04-25,2024-11-12,Active
2598,843,Standard,499,2022-09-28,2023-08-30,Active
2599,1350,Basic,299,2024-02-26,2025-02-03,Cancelled
2600,286,Premium,699,2022-10-30,2023-03-06,Active
2601,741,Premium,699,2023-07-10,2024-05-18,Active
2602,1635,Standard,499,2023-08-19,2024-06-10,Active
2603,1484,Premium,699,2024-06-16,2024-12-12,Active
2604,422,Premium,699,2024-03-19,2025-03-08,Cancelled
2605,375,Premium,699,2024-04-09,2025-01-18,Active
2606,803,Standard,499,2024-01-05,2024-06-21,Cancelled
2607,941,Premium,699,2022-12-16,2023-03-30,Active
2608,148,Standard,499,2022-05-08,2022-12-16,Cancelled
2609,806,Basic,299,2022-03-10,2022-07-14,Cancelled
2610,522,Standard,499,2023-04-11,2024-02-16,Active
2611,568,Premium,699,2023-08-05,2024-04-06,Active
2612,105,Standard,499,2023-10-06,2024-07-12,Active
2613,976,Standard,499,2023-02-01,2023-08-10,Active
2614,371,Basic,299,2023-01-06,2023-03-04,Active
2615,144,Standard,499,2022-04-21,2023-02-25,Active
2616,261,Basic,299,2024-08-05,2025-04-08,Active
2617,1826,Premium,699,2023-08-04,2023-10-03,Active
2618,692,Premium,699,2024-01-07,2024-06-26,Active
2619,493,Basic,299,2022-08-14,2023-07-26,Active
2620,1540,Standard,499,2024-08-08,2025-06-16,Active
2621,485,Basic,299,2022-01-24,2022-12-03,Active
2622,1562,Basic,299,2022-06-25,2023-02-06,Active
2623,1263,Basic,299,2024-09-04,2024-12-25,Active
2624,1517,Premium,699,2024-09-24,2025-03-11,Cancelled
2625,256,Basic,299,2022-09-10,2023-05-06,Active
2626,942,Premium,699,2022-06-19,2022-10-15,Cancelled
2627,573,Basic,299,2022-01-04,2022-06-05,Active
2628,892,Premium,699,2024-05-31,2025-05-03,Cancelled
2629,914,Basic,299,2022-08-26,2022-11-15,Cancelled
2630,837,Premium,699,2023-03-31,2023-12-12,Active
2631,1819,Standard,499,2024-05-21,2025-04-30,Cancelled
2632,48,Premium,699,2024-02-23,2024-08-10,Active
2633,1379,Standard,499,2023-03-24,2024-01-16,Active
2634,43,Standard,499,2023-06-04,2024-05-14,Active
2635,906,Premium,699,2022-07-30,2023-03-07,Active
2636,159,Premium,699,2024-05-07,2024-12-16,Active
2637,828,Basic,299,2022-08-12,2023-02-18,Active
2638,562,Basic,299,2024-01-03,2024-06-29,Cancelled
2639,778,Premium,699,2024-06-17,2025-03-14,Cancelled
2640,1406,Premium,699,2022-09-07,2023-09-02,Active
2641,927,Premium,699,2024-03-30,2024-05-10,Active
2642,707,Standard,499,2023-01-26,2023-03-07,Active
2643,1484,Standard,499,2024-07-20,2025-03-24,Active
2644,523,Standard,499,2022-08-23,2023-02-06,Active
2645,533,Standard,499,2022-06-11,2022-10-05,Active
2646,1200,Premium,699,2023-06-14,2024-05-15,Active
2647,401,Basic,299,2023-01-26,2023-08-30,Active
2648,469,Basic,299,2023-12-26,2024-04-15,Active
2649,1425,Premium,699,2022-02-21,2022-07-29,Active
2650,1909,Standard,499,2023-04-09,2023-07-24,Active
2651,1759,Standard,499,2022-10-13,2023-02-15,Active
2652,639,Basic,299,2023-06-18,2023-08-21,Active
2653,189,Premium,699,2022-02-23,2023-01-12,Active
2654,1607,Premium,699,2022-06-30,2022-12-24,Active
2655,1930,Standard,499,2024-07-05,2024-10-28,Active
2656,1655,Basic,299,2023-09-10,2023-11-18,Active
2657,208,Standard,499,2024-04-16,2024-08-15,Active
2658,1596,Standard,499,2023-07-21,2024-02-24,Cancelled
2659,313,Premium,699,2024-08-12,2024-12-15,Active
2660,18,Standard,499,2024-05-25,2024-09-19,Cancelled
2661,1052,Basic,299,2023-05-28,2024-03-11,Cancelled
2662,807,Basic,299,2022-06-21,2022-08-14,Active
2663,1734,Basic,299,2022-09-05,2023-08-12,Cancelled
2664,1176,Standard,499,2023-04-19,2023-09-21,Active
2665,1455,Basic,299,2024-01-01,2024-06-06,Active
2666,1242,Basic,299,2022-03-10,2022-10-19,Active
2667,589,Standard,499,2023-06-26,2024-04-01,Active
2668,809,Premium,699,2023-07-09,2024-03-01,Cancelled
2669,956,Premium,699,2024-08-23,2025-06-15,Active
2670,1241,Premium,699,2024-01-06,2024-08-30,Cancelled
2671,1073,Standard,499,2022-06-20,2023-04-03,Cancelled
2672,259,Basic,299,2022-07-31,2022-10-06,Active
2673,753,Standard,499,2022-04-29,2023-04-03,Cancelled
2674,784,Standard,499,2022-11-03,2023-06-12,Active
2675,998,Basic,299,2024-02-08,2024-03-17,Active
2676,1588,Premium,699,2024-02-08,2024-05-23,Active
2677,1210,Premium,699,2022-05-24,2023-05-21,Cancelled
2678,812,Basic,299,2022-05-26,2022-07-03,Cancelled
2679,1851,Standard,499,2022-09-16,2023-06-22,Active
2680,1460,Standard,499,2023-01-16,2023-05-30,Active
2681,852,Basic,299,2022-09-09,2022-12-22,Cancelled
2682,1890,Basic,299,2022-10-30,2023-06-08,Active
2683,953,Standard,499,2024-06-27,2025-06-26,Cancelled
2684,160,Premium,699,2022-10-29,2023-05-28,Cancelled
2685,1130,Standard,499,2022-02-11,2022-11-13,Active
2686,679,Basic,299,2022-11-14,2023-08-30,Active
2687,208,Basic,299,2024-02-02,2024-12-15,Active
2688,51,Premium,699,2022-08-12,2023-07-30,Active
2689,50,Standard,499,2023-02-18,2023-09-07,Cancelled
2690,943,Standard,499,2023-09-29,2024-04-13,Active
2691,105,Premium,699,2023-08-23,2023-11-24,Cancelled
2692,1554,Standard,499,2023-03-20,2024-01-07,Active
2693,1597,Premium,699,2024-01-17,2024-12-01,Active
2694,1983,Basic,299,2024-08-13,2025-03-24,Active
2695,1463,Standard,499,2024-01-20,2025-01-09,Active
2696,292,Basic,299,2022-04-06,2023-03-17,Active
2697,808,Basic,299,2022-02-12,2022-04-05,Active
2698,1953,Basic,299,2022-07-19,2023-03-20,Active
2699,856,Basic,299,2023-03-14,2024-01-18,Active
2700,1877,Basic,299,2022-01-01,2022-03-05,Active
2701,77,Standard,499,2024-01-15,2024-10-18,Cancelled
2702,449,Standard,499,2024-07-26,2024-11-17,Cancelled
2703,1011,Basic,299,2022-03-23,2022-12-13,Cancelled
2704,702,Premium,699,2024-01-16,2024-08-23,Cancelled
2705,1958,Standard,499,2023-08-14,2024-06-24,Active
2706,1846,Premium,699,2022-12-05,2023-11-23,Active
2707,1079,Basic,299,2023-11-15,2024-10-11,Active
2708,572,Premium,699,2024-03-07,2024-08-09,Active
2709,46,Standard,499,2023-05-10,2023-10-26,Active
2710,1043,Standard,499,2023-05-26,2024-01-18,Active
2711,1212,Standard,499,2024-03-31,2024-09-08,Active
2712,304,Premium,699,2022-08-17,2023-01-06,Cancelled
2713,510,Standard,499,2024-07-15,2024-10-31,Cancelled
2714,1429,Premium,699,2023-06-02,2024-01-03,Active
2715,819,Standard,499,2023-08-04,2024-02-19,Active
2716,497,Basic,299,2023-10-01,2024-07-03,Cancelled
2717,1358,Basic,299,2024-03-04,2024-09-10,Cancelled
2718,117,Standard,499,2023-02-20,2023-10-29,Active
2719,970,Basic,299,2022-12-08,2023-07-15,Active
2720,483,Standard,499,2024-06-19,2025-03-27,Cancelled
2721,812,Premium,699,2022-08-08,2023-04-02,Active
2722,482,Standard,499,2022-09-07,2023-08-15,Cancelled
2723,689,Basic,299,2023-09-05,2024-03-20,Active
2724,1748,Basic,299,2022-04-14,2022-06-25,Active
2725,1511,Basic,299,2022-06-03,2023-04-05,Active
2726,1837,Basic,299,2024-08-14,2025-08-10,Active
2727,106,Basic,299,2023-04-28,2023-08-26,Active
2728,597,Standard,499,2023-11-27,2024-06-26,Active
2729,180,Basic,299,2022-06-19,2022-12-24,Active
2730,80,Premium,699,2022-03-26,2022-05-15,Active
2731,1683,Basic,299,2024-03-19,2024-07-14,Cancelled
2732,1688,Standard,499,2022-04-21,2022-10-04,Active
2733,1261,Premium,699,2022-03-15,2023-02-21,Active
2734,134,Standard,499,2023-09-13,2024-02-23,Active
2735,1590,Premium,699,2023-06-12,2023-08-30,Active
2736,459,Premium,699,2022-10-18,2022-12-03,Active
2737,694,Premium,699,2022-06-16,2023-03-15,Cancelled
2738,735,Premium,699,2022-11-10,2023-05-09,Active
2739,1669,Standard,499,2023-03-05,2023-08-02,Cancelled
2740,1735,Standard,499,2023-11-14,2024-05-29,Active
2741,945,Basic,299,2023-12-22,2024-04-09,Active
2742,121,Premium,699,2024-06-15,2024-09-13,Active
2743,920,Basic,299,2022-06-02,2022-08-08,Active
2744,682,Premium,699,2022-11-24,2023-10-16,Active
2745,987,Standard,499,2023-02-24,2023-05-27,Cancelled
2746,1369,Premium,699,2023-07-20,2024-06-14,Active
2747,1453,Basic,299,2024-07-06,2025-04-04,Active
2748,746,Basic,299,2023-02-05,2023-06-13,Active
2749,101,Basic,299,2024-05-11,2024-10-17,Active
2750,1665,Standard,499,2023-04-20,2023-12-09,Cancelled
2751,1767,Standard,499,2023-04-06,2023-07-13,Cancelled
2752,1527,Premium,699,2023-03-09,2023-09-16,Cancelled
2753,1540,Premium,699,2024-06-07,2024-10-09,Active
2754,1605,Basic,299,2024-09-04,2025-02-09,Active
2755,998,Standard,499,2022-06-01,2022-07-22,Cancelled
2756,492,Premium,699,2023-09-11,2024-06-20,Cancelled
2757,1859,Basic,299,2024-01-09,2024-05-10,Active
2758,1579,Basic,299,2023-10-09,2024-05-10,Cancelled
2759,1639,Premium,699,2023-01-17,2023-08-07,Active
2760,989,Premium,699,2022-07-26,2022-12-11,Active
2761,1394,Premium,699,2024-05-28,2025-03-12,Active
2762,801,Premium,699,2023-08-28,2024-08-05,Cancelled
2763,403,Standard,499,2024-02-28,2024-04-18,Active
2764,1473,Premium,699,2023-07-15,2024-01-09,Active
2765,1548,Standard,499,2022-02-15,2022-08-09,Active
2766,835,Premium,699,2023-10-05,2023-12-06,Active
2767,1799,Standard,499,2024-08-09,2025-05-03,Cancelled
2768,1247,Premium,699,2022-08-25,2023-03-04,Cancelled
2769,457,Standard,499,2022-09-29,2023-03-31,Cancelled
2770,1746,Basic,299,2024-04-16,2024-09-10,Active
2771,1187,Standard,499,2023-02-09,2023-07-24,Active
2772,470,Basic,299,2022-08-16,2023-05-03,Active
2773,5,Standard,499,2022-02-18,2022-04-27,Cancelled
2774,561,Premium,699,2024-04-13,2025-02-16,Cancelled
2775,34,Premium,699,2024-06-08,2025-05-31,Cancelled
2776,1575,Premium,699,2023-11-11,2024-01-06,Active
2777,1189,Basic,299,2023-07-01,2024-05-08,Active
2778,238,Basic,299,2024-08-05,2025-03-22,Active
2779,673,Basic,299,2023-07-13,2024-07-12,Active
2780,1404,Standard,499,2022-03-23,2022-10-07,Active
2781,1939,Standard,499,2022-01-22,2022-04-12,Active
2782,1535,Premium,699,2022-09-22,2023-01-16,Active
2783,1376,Standard,499,2023-03-02,2023-06-22,Cancelled
2784,418,Premium,699,2022-06-17,2023-01-18,Active
2785,1909,Standard,499,2022-11-13,2023-09-16,Active
2786,1309,Basic,299,2022-03-20,2022-07-07,Cancelled
2787,1748,Basic,299,2024-09-03,2025-02-02,Active
2788,1578,Standard,499,2024-09-15,2025-01-14,Active
2789,925,Standard,499,2022-05-05,2023-02-15,Cancelled
2790,1597,Premium,699,2023-04-22,2024-02-07,Active
2791,1369,Premium,699,2022-10-12,2022-12-23,Active
2792,189,Standard,499,2022-06-30,2023-02-13,Cancelled
2793,1117,Standard,499,2024-01-13,2024-02-21,Cancelled
2794,1271,Basic,299,2022-03-06,2022-06-27,Active
2795,329,Premium,699,2024-04-14,2025-02-11,Active
2796,1894,Premium,699,2022-12-26,2023-02-09,Active
2797,798,Standard,499,2022-04-17,2023-02-03,Cancelled
2798,825,Basic,299,2022-06-21,2022-10-26,Active
2799,991,Premium,699,2024-02-05,2024-04-09,Cancelled
2800,1526,Basic,299,2024-05-04,2025-02-11,Active
2801,938,Standard,499,2022-11-26,2023-11-19,Active
2802,1844,Basic,299,2022-02-07,2022-10-26,Active
2803,1170,Standard,499,2022-01-18,2022-08-26,Active
2804,852,Premium,699,2024-05-07,2024-06-09,Cancelled
2805,1766,Standard,499,2022-03-29,2022-07-05,Cancelled
2806,1218,Premium,699,2023-07-29,2023-10-26,Active
2807,970,Standard,499,2023-07-21,2024-05-28,Cancelled
2808,698,Basic,299,2023-10-02,2023-11-17,Cancelled
2809,1307,Standard,499,2022-09-09,2023-03-17,Active
2810,872,Standard,499,2022-02-09,2022-05-04,Active
2811,615,Premium,699,2024-09-14,2024-12-23,Active
2812,1671,Standard,499,2022-06-06,2022-11-26,Active
2813,844,Basic,299,2024-09-25,2025-07-23,Active
2814,1021,Standard,499,2024-01-27,2024-07-28,Active
2815,54,Standard,499,2022-12-02,2023-04-05,Cancelled
2816,1781,Basic,299,2024-08-11,2025-06-05,Active
2817,1745,Basic,299,2023-01-07,2023-04-05,Active
2818,542,Standard,499,2022-11-22,2023-02-23,Active
2819,435,Premium,699,2024-03-30,2024-06-08,Active
2820,567,Standard,499,2024-05-11,2025-03-18,Cancelled
2821,1870,Basic,299,2024-04-11,2025-02-16,Cancelled
2822,1783,Premium,699,2023-07-14,2024-01-12,Cancelled
2823,1348,Standard,499,2022-04-13,2022-12-05,Cancelled
2824,84,Standard,499,2024-07-29,2025-03-31,Active
2825,683,Standard,499,2024-01-29,2024-03-25,Active
2826,194,Premium,699,2022-01-05,2022-03-30,Cancelled
2827,88,Standard,499,2024-04-08,2024-11-08,Active
2828,219,Standard,499,2022-06-12,2023-05-10,Cancelled
2829,1834,Basic,299,2022-03-25,2022-10-12,Active
2830,1329,Premium,699,2023-12-19,2024-03-11,Active
2831,35,Standard,499,2022-08-12,2022-11-14,Active
2832,1961,Premium,699,2023-06-06,2023-11-05,Cancelled
2833,11,Premium,699,2023-06-20,2023-12-06,Active
2834,1495,Basic,299,2023-05-20,2024-03-25,Active
2835,881,Basic,299,2023-09-20,2024-05-05,Active
2836,1081,Standard,499,2022-12-19,2023-03-28,Active
2837,1210,Standard,499,2024-07-21,2025-06-12,Active
2838,511,Premium,699,2024-05-26,2024-08-27,Cancelled
2839,523,Premium,699,2023-09-12,2024-06-22,Active
2840,235,Standard,499,2023-08-28,2024-01-02,Cancelled
2841,1416,Basic,299,2023-08-14,2023-12-16,Cancelled
2842,1189,Basic,299,2024-09-17,2025-02-21,Active
2843,83,Basic,299,2022-09-13,2022-11-05,Cancelled
2844,1401,Standard,499,2022-05-17,2022-10-05,Active
2845,231,Premium,699,2022-01-03,2023-01-01,Active
2846,227,Premium,699,2022-01-15,2022-09-13,Active
2847,423,Standard,499,2022-05-28,2022-09-10,Cancelled
2848,1609,Basic,299,2024-06-08,2025-01-12,Active
2849,842,Standard,499,2023-11-07,2024-08-28,Active
2850,909,Premium,699,2022-07-26,2023-07-16,Active
2851,798,Standard,499,2022-07-12,2022-12-13,Active
2852,1944,Standard,499,2023-03-24,2023-05-18,Active
2853,888,Standard,499,2022-06-12,2022-08-12,Cancelled
2854,1708,Basic,299,2024-02-06,2024-10-27,Active
2855,418,Standard,499,2022-04-24,2022-10-18,Active
2856,573,Basic,299,2023-03-13,2023-04-19,Active
2857,1562,Premium,699,2022-03-08,2023-02-01,Active
2858,621,Premium,699,2022-08-18,2023-05-05,Active
2859,1770,Standard,499,2024-05-09,2025-02-07,Cancelled
2860,553,Basic,299,2023-05-07,2023-09-26,Active
2861,274,Basic,299,2024-03-10,2024-08-07,Active
2862,788,Basic,299,2024-08-29,2025-07-07,Active
2863,1913,Basic,299,2022-04-23,2022-10-07,Cancelled
2864,1070,Standard,499,2023-12-08,2024-02-26,Active
2865,1349,Premium,699,2024-03-29,2024-10-03,Cancelled
2866,42,Basic,299,2023-08-04,2023-10-27,Active
2867,580,Standard,499,2024-04-09,2024-09-11,Cancelled
2868,1369,Premium,699,2024-05-26,2025-05-05,Active
2869,1894,Premium,699,2024-08-01,2024-12-02,Active
2870,1083,Basic,299,2022-06-02,2022-07-12,Active
2871,1413,Premium,699,2023-03-06,2024-01-20,Active
2872,986,Basic,299,2022-07-11,2022-10-04,Cancelled
2873,1477,Standard,499,2022-09-15,2023-03-03,Active
2874,1288,Standard,499,2023-11-17,2024-10-20,Active
2875,731,Basic,299,2023-01-25,2023-10-23,Active
2876,1824,Basic,299,2022-11-29,2023-01-21,Cancelled
2877,731,Standard,499,2024-02-17,2024-07-19,Active
2878,1010,Basic,299,2023-03-18,2024-01-29,Active
2879,157,Basic,299,2023-08-02,2023-11-10,Active
2880,1775,Basic,299,2022-07-29,2023-04-24,Active
2881,1513,Basic,299,2022-04-16,2023-02-20,Active
2882,278,Basic,299,2024-01-26,2024-06-13,Active
